asset_id,recorded_at,temperature,vibration,pressure,humidity,fuel_level,date,hour,day_of_week,temperature_rolling_avg,vibration_rolling_avg,temperature_deviation,vibration_deviation,temperature_anomaly,vibration_anomaly,risk_score,risk_level,ml_anomaly,anomaly_score,anomaly_status
AST-0009,2026-08-22 01:14:38.403936,6.92,1.39,101.23,48.83,60.87,2026-08-22,1,5,4.171999999999999,2.408,2.748000000000001,-1.018,False,True,1,MEDIUM,False,0.09165573248376269,NORMAL
AST-0009,2026-08-22 01:48:38.403936,3.13,2.83,98.93,60.07,84.85,2026-08-22,1,5,4.087999999999999,2.296,-0.9579999999999992,0.5340000000000007,False,True,1,MEDIUM,False,0.10964410595723029,NORMAL
AST-0009,2026-08-22 06:28:38.403936,2.35,3.06,102.73,47.7,89.01,2026-08-22,6,5,3.615999999999999,2.652,-1.265999999999999,0.4080000000000003,False,False,0,LOW,False,0.06873589228861132,NORMAL
AST-0009,2026-08-22 06:35:38.403936,5.96,2.5,102.67,43.46,73.05,2026-08-22,6,5,4.191999999999998,2.496,1.7680000000000016,0.0040000000000004,False,False,0,LOW,False,0.08737276711370218,NORMAL
AST-0009,2026-08-22 20:07:38.403936,5.47,8.91,99.23,63.05,40.47,2026-08-22,20,5,4.765999999999999,3.738,0.7040000000000006,5.172000000000001,False,True,1,MEDIUM,True,-0.01819062061802401,ANOMALOUS
AST-0009,2026-08-23 00:38:38.403936,4.27,2.06,101.62,70.02,85.11,2026-08-23,0,6,4.235999999999999,3.871999999999999,0.0340000000000006,-1.811999999999999,False,True,1,MEDIUM,False,0.14797315670260153,NORMAL
AST-0009,2026-08-23 03:40:38.403936,4.47,1.93,100.21,69.27,40.06,2026-08-23,3,6,4.504,3.6919999999999993,-0.0339999999999998,-1.7619999999999991,False,True,1,MEDIUM,False,0.12509898221987326,NORMAL
AST-0009,2026-08-23 07:09:38.403936,2.65,1.48,101.58,64.94,42.75,2026-08-23,7,6,4.563999999999998,3.376,-1.9139999999999984,-1.896,False,True,1,MEDIUM,False,0.11558118835907183,NORMAL
AST-0009,2026-08-23 08:37:38.403936,0.49,2.07,98.81,65.72,59.14,2026-08-23,8,6,3.469999999999999,3.29,-2.979999999999998,-1.2200000000000002,False,True,1,MEDIUM,False,0.08609169816058065,NORMAL
AST-0009,2026-08-23 10:05:38.403936,3.81,3.36,99.08,68.23,37.14,2026-08-23,10,6,3.137999999999999,2.18,0.672000000000001,1.1800000000000002,False,True,1,MEDIUM,False,0.08636009717829007,NORMAL
AST-0009,2026-08-23 16:49:38.403936,6.01,1.4,104.03,61.92,50.99,2026-08-23,16,6,3.4859999999999998,2.048,2.5240000000000005,-0.6479999999999997,False,True,1,MEDIUM,False,0.10083305358517358,NORMAL
AST-0009,2026-08-23 18:45:38.403936,4.79,1.78,98.2,67.58,84.87,2026-08-23,18,6,3.5499999999999994,2.018,1.2400000000000009,-0.2379999999999997,False,False,0,LOW,False,0.104169850001603,NORMAL
AST-0009,2026-08-23 19:29:38.403936,6.12,3.17,102.22,64.3,35.1,2026-08-23,19,6,4.243999999999999,2.3559999999999994,1.8760000000000008,0.8140000000000005,False,True,1,MEDIUM,False,0.1064265838658659,NORMAL
AST-0009,2026-08-23 23:15:38.403936,3.13,1.75,100.29,80.62,62.16,2026-08-23,23,6,4.772,2.292,-1.6420000000000003,-0.5419999999999994,False,True,1,MEDIUM,False,0.10639036053376211,NORMAL
AST-0009,2026-08-24 03:01:38.403936,5.12,2.87,101.39,70.58,19.47,2026-08-24,3,0,5.033999999999999,2.194,0.0860000000000011,0.6760000000000002,False,True,1,MEDIUM,False,0.0547751563893929,NORMAL
AST-0009,2026-08-24 03:17:38.403936,4.84,2.36,99.42,70.06,83.56,2026-08-24,3,0,4.799999999999999,2.386,0.0400000000000009,-0.0260000000000002,False,False,0,LOW,False,0.13723303788060692,NORMAL
AST-0009,2026-08-24 06:31:38.403936,3.9,3.19,103.05,56.34,82.96,2026-08-24,6,0,4.621999999999999,2.668,-0.7219999999999991,0.5220000000000002,False,True,1,MEDIUM,False,0.12915500459485835,NORMAL
AST-0009,2026-08-24 08:42:38.403936,5.45,1.51,96.76,55.23,60.63,2026-08-24,8,0,4.488,2.3359999999999994,0.9620000000000006,-0.8259999999999994,False,True,1,MEDIUM,False,0.05650107116791275,NORMAL
AST-0009,2026-08-24 09:10:38.403936,4.5,2.74,97.1,50.37,66.55,2026-08-24,9,0,4.761999999999999,2.534,-0.2619999999999987,0.2060000000000004,False,False,0,LOW,False,0.0714930212232972,NORMAL
AST-0009,2026-08-24 09:15:38.403936,6.66,1.58,98.98,65.3,27.64,2026-08-24,9,0,5.069999999999999,2.276,1.5900000000000007,-0.6959999999999993,False,True,1,MEDIUM,False,0.05544778917476656,NORMAL
AST-0009,2026-08-24 10:19:38.403936,4.66,2.3,104.31,38.49,84.65,2026-08-24,10,0,5.034,2.264,-0.3739999999999996,0.0360000000000004,False,False,0,LOW,False,0.024552668720818183,NORMAL
AST-0009,2026-08-24 15:35:38.403936,-2.56,2.45,97.62,76.29,15.36,2026-08-24,15,0,3.742,2.116,-6.302,0.3340000000000005,True,False,1,MEDIUM,True,-0.08064797379044608,ANOMALOUS
AST-0009,2026-08-24 18:24:38.403936,5.87,3.48,97.96,76.33,100.0,2026-08-24,18,0,3.825999999999999,2.51,2.044000000000001,0.9700000000000002,False,True,1,MEDIUM,False,0.02199729776336623,NORMAL
AST-0009,2026-08-24 20:54:38.403936,6.28,2.54,101.33,56.97,77.15,2026-08-24,20,0,4.182,2.47,2.0980000000000008,0.0700000000000002,False,False,0,LOW,False,0.1513652681606374,NORMAL
AST-0009,2026-08-24 21:08:38.403936,4.97,1.85,98.38,62.24,62.86,2026-08-24,21,0,3.844,2.524,1.126,-0.6739999999999995,False,True,1,MEDIUM,False,0.1367205711753527,NORMAL
AST-0009,2026-08-24 23:05:38.403936,0.27,2.33,100.72,62.5,74.51,2026-08-24,23,0,2.9659999999999997,2.53,-2.6959999999999997,-0.1999999999999997,False,False,0,LOW,False,0.1088145218501439,NORMAL
AST-0009,2026-08-24 23:20:38.403936,7.33,2.37,102.7,56.64,70.54,2026-08-24,23,0,4.944,2.514,2.386,-0.1439999999999996,False,False,0,LOW,False,0.13357494259455716,NORMAL
AST-0009,2026-08-25 06:15:38.403936,2.17,1.27,102.64,40.1,53.0,2026-08-25,6,1,4.203999999999999,2.072,-2.033999999999999,-0.8019999999999996,False,True,1,MEDIUM,False,0.03557456115487184,NORMAL
AST-0009,2026-08-25 07:02:38.403936,0.67,2.37,100.65,68.9,62.23,2026-08-25,7,1,3.081999999999999,2.038,-2.411999999999999,0.3320000000000003,False,False,0,LOW,False,0.11860616530653545,NORMAL
AST-0009,2026-08-25 07:34:38.403936,2.92,3.18,101.09,60.1,65.75,2026-08-25,7,1,2.6719999999999997,2.304,0.2480000000000006,0.8760000000000003,False,True,1,MEDIUM,False,0.15488494166785566,NORMAL
AST-0009,2026-08-25 10:08:38.403936,4.25,4.44,101.14,76.16,82.35,2026-08-25,10,1,3.467999999999999,2.726,0.7820000000000009,1.7140000000000004,False,True,1,MEDIUM,False,0.09785994345367433,NORMAL
AST-0009,2026-08-25 11:36:38.403936,3.75,1.68,102.72,67.44,54.85,2026-08-25,11,1,2.752,2.588,0.9980000000000008,-0.908,False,True,1,MEDIUM,False,0.1470510374454595,NORMAL
AST-0009,2026-08-25 13:45:38.403936,3.94,2.4,99.23,52.46,69.11,2026-08-25,13,1,3.105999999999999,2.814,0.834000000000001,-0.4140000000000001,False,False,0,LOW,False,0.13362141069131672,NORMAL
AST-0009,2026-08-25 17:09:38.403936,3.02,5.68,103.8,72.79,64.3,2026-08-25,17,1,3.575999999999999,3.476,-0.5559999999999992,2.204,False,True,1,MEDIUM,False,0.04489215483849668,NORMAL
AST-0009,2026-08-25 18:13:38.403936,1.48,1.44,104.92,81.41,66.18,2026-08-25,18,1,3.288,3.128,-1.8079999999999996,-1.6879999999999995,False,True,1,MEDIUM,False,0.023546589712653776,NORMAL
AST-0009,2026-08-25 23:27:38.403936,1.98,2.72,105.47,66.29,42.76,2026-08-25,23,1,2.833999999999999,2.784,-0.8539999999999992,-0.0639999999999996,False,False,0,LOW,False,0.056838416264127334,NORMAL
AST-0009,2026-08-26 04:30:38.403936,3.42,1.73,101.09,58.35,37.23,2026-08-26,4,2,2.768,2.794,0.6520000000000006,-1.0639999999999996,False,True,1,MEDIUM,False,0.1107226305926044,NORMAL
AST-0009,2026-08-26 04:56:38.403936,5.33,1.2,102.83,74.22,67.24,2026-08-26,4,2,3.046,2.5539999999999994,2.2840000000000007,-1.3539999999999994,False,True,1,MEDIUM,False,0.1220620894009341,NORMAL
AST-0009,2026-08-26 12:40:38.403936,6.67,2.21,98.65,60.87,69.69,2026-08-26,12,2,3.775999999999999,1.8599999999999997,2.894000000000001,0.3500000000000005,False,False,0,LOW,False,0.13099215892707078,NORMAL
AST-0009,2026-08-26 17:03:38.403936,2.16,3.04,103.13,74.56,36.81,2026-08-26,17,2,3.911999999999999,2.18,-1.751999999999999,0.8600000000000003,False,True,1,MEDIUM,False,0.07232216018808268,NORMAL
AST-0009,2026-08-27 05:39:38.403936,0.04,3.56,101.56,49.32,66.82,2026-08-27,5,3,3.524,2.348,-3.4839999999999995,1.2120000000000002,False,True,1,MEDIUM,False,0.06644558278545576,NORMAL
AST-0009,2026-08-27 10:44:38.403936,3.36,3.77,100.62,63.81,41.26,2026-08-27,10,3,3.511999999999999,2.756,-0.1519999999999992,1.014000000000001,False,True,1,MEDIUM,False,0.11488099875074348,NORMAL
AST-0009,2026-08-27 14:20:38.403936,3.75,2.09,99.7,61.53,78.87,2026-08-27,14,3,3.1959999999999997,2.934,0.5540000000000007,-0.8439999999999999,False,True,1,MEDIUM,False,0.15130838769414218,NORMAL
AST-0009,2026-08-27 23:11:38.403936,3.43,3.05,99.83,55.97,96.82,2026-08-27,23,3,2.547999999999999,3.1019999999999994,0.882000000000001,-0.0519999999999996,False,False,0,LOW,False,0.07489799005431541,NORMAL
AST-0009,2026-08-28 05:41:38.403936,4.9,2.17,100.7,59.9,56.74,2026-08-28,5,4,3.095999999999999,2.9279999999999995,1.8040000000000007,-0.7579999999999996,False,True,1,MEDIUM,False,0.1581334594889171,NORMAL
AST-0009,2026-08-28 08:17:38.403936,7.58,3.37,100.55,65.19,43.91,2026-08-28,8,4,4.603999999999999,2.89,2.976000000000001,0.4800000000000004,False,False,0,LOW,False,0.10332191574984434,NORMAL
AST-0009,2026-08-28 14:03:38.403936,1.19,1.98,105.94,70.83,77.17,2026-08-28,14,4,4.17,2.532,-2.98,-0.5519999999999996,False,True,1,MEDIUM,False,0.04916752460701934,NORMAL
AST-0009,2026-08-28 16:20:38.403936,2.63,3.81,98.44,60.6,67.35,2026-08-28,16,4,3.9459999999999993,2.876,-1.3159999999999994,0.9340000000000002,False,True,1,MEDIUM,False,0.10715464142038467,NORMAL
AST-0009,2026-08-28 16:33:38.403936,5.0,2.73,102.09,70.96,47.9,2026-08-28,16,4,4.26,2.8119999999999994,0.7400000000000002,-0.0819999999999994,False,False,0,LOW,False,0.15294254453202066,NORMAL
AST-0009,2026-08-28 17:02:38.403936,2.03,3.28,101.08,72.85,66.96,2026-08-28,17,4,3.685999999999999,3.034,-1.6559999999999993,0.246,False,False,0,LOW,False,0.13835177945607974,NORMAL
AST-0009,2026-08-28 18:17:38.403936,2.97,1.84,98.72,56.0,90.55,2026-08-28,18,4,2.764,2.728,0.2060000000000008,-0.8879999999999997,False,True,1,MEDIUM,False,0.07324621215258786,NORMAL
AST-0010,2026-07-29 18:42:38.403936,5.9,3.31,99.56,52.48,65.39,2026-07-29,18,2,5.9,3.31,0.0,0.0,False,False,0,LOW,False,0.13000151679098237,NORMAL
AST-0010,2026-07-29 20:42:38.403936,4.86,2.57,102.9,74.24,46.09,2026-07-29,20,2,5.380000000000001,2.94,-0.5200000000000005,-0.3700000000000001,False,False,0,LOW,False,0.13497045215927317,NORMAL
AST-0010,2026-07-30 03:33:38.403936,7.65,2.08,101.36,58.28,69.02,2026-07-30,3,3,6.136666666666667,2.6533333333333333,1.5133333333333336,-0.5733333333333333,False,True,1,MEDIUM,False,0.13377667262479082,NORMAL
AST-0010,2026-07-30 07:15:38.403936,16.04,1.83,99.53,70.35,87.12,2026-07-30,7,3,8.6125,2.4475,7.427499999999998,-0.6174999999999997,True,True,2,HIGH,True,-0.02203736662732092,ANOMALOUS
AST-0010,2026-07-30 10:00:38.403936,3.31,2.52,102.81,72.84,72.96,2026-07-30,10,3,7.552,2.462,-4.241999999999999,0.0579999999999998,False,False,0,LOW,False,0.15329145234513786,NORMAL
AST-0010,2026-07-30 10:24:38.403936,4.41,2.86,101.7,75.94,73.62,2026-07-30,10,3,7.254,2.372,-2.8440000000000003,0.488,False,False,0,LOW,False,0.15382784712515812,NORMAL
AST-0010,2026-07-30 12:07:38.403936,3.58,1.67,102.7,79.49,59.33,2026-07-30,12,3,6.997999999999999,2.192,-3.4179999999999997,-0.5219999999999998,False,True,1,MEDIUM,False,0.11593398210645162,NORMAL
AST-0010,2026-07-30 12:10:38.403936,4.85,3.39,99.18,61.75,72.12,2026-07-30,12,3,6.438,2.454,-1.588,0.9360000000000004,False,True,1,MEDIUM,False,0.1489143832826283,NORMAL
AST-0010,2026-07-30 15:35:38.403936,2.38,2.16,100.61,56.98,62.1,2026-07-30,15,3,3.706,2.5200000000000005,-1.3260000000000003,-0.3600000000000003,False,False,0,LOW,False,0.14360314551904524,NORMAL
AST-0010,2026-07-30 19:43:38.403936,2.48,3.32,99.96,54.13,68.84,2026-07-30,19,3,3.54,2.68,-1.06,0.6400000000000001,False,True,1,MEDIUM,False,0.1289821471831905,NORMAL
AST-0010,2026-07-30 23:37:38.403936,6.18,3.78,104.36,72.57,60.45,2026-07-30,23,3,3.894,2.864,2.286,0.916,False,True,1,MEDIUM,False,0.09745439106056625,NORMAL
AST-0010,2026-07-31 09:21:38.403936,4.43,2.72,101.52,50.22,40.79,2026-07-31,9,4,4.064,3.0740000000000003,0.3659999999999996,-0.3540000000000001,False,False,0,LOW,False,0.11291746964432281,NORMAL
AST-0010,2026-07-31 12:50:38.403936,5.09,2.95,99.39,53.05,65.96,2026-07-31,12,4,4.112,2.986,0.9779999999999998,-0.0359999999999995,False,False,0,LOW,False,0.14137628802748808,NORMAL
AST-0010,2026-07-31 12:54:38.403936,4.72,1.57,99.19,44.13,45.49,2026-07-31,12,4,4.58,2.868,0.1399999999999996,-1.2979999999999998,False,True,1,MEDIUM,False,0.05834140277828137,NORMAL
AST-0010,2026-07-31 19:10:38.403936,3.54,0.88,102.1,67.49,65.62,2026-07-31,19,4,4.792,2.38,-1.2519999999999998,-1.5,False,True,1,MEDIUM,False,0.12862176742733528,NORMAL
AST-0010,2026-07-31 20:01:38.403936,15.13,2.75,101.2,71.26,60.98,2026-07-31,20,4,6.581999999999999,2.1740000000000004,8.548000000000002,0.5759999999999996,True,True,2,HIGH,False,0.023383920129971814,NORMAL
AST-0010,2026-08-01 00:49:38.403936,3.26,1.9,102.28,88.85,83.06,2026-08-01,0,5,6.348000000000001,2.01,-3.088000000000001,-0.1100000000000003,False,False,0,LOW,False,0.04813960211621621,NORMAL
AST-0010,2026-08-01 05:16:38.403936,3.87,1.96,101.7,65.56,84.15,2026-08-01,5,5,6.104,1.812,-2.234,0.1479999999999999,False,False,0,LOW,False,0.14942324704348098,NORMAL
AST-0010,2026-08-01 09:22:38.403936,1.69,3.0,100.03,53.1,53.76,2026-08-01,9,5,5.498,2.098,-3.808,0.902,False,True,1,MEDIUM,False,0.1050681818770231,NORMAL
AST-0010,2026-08-01 10:41:38.403936,4.4,0.16,101.79,61.99,47.3,2026-08-01,10,5,5.67,1.954,-1.2699999999999996,-1.7940000000000005,False,True,1,MEDIUM,False,0.0963081593839582,NORMAL
AST-0010,2026-08-01 13:31:38.403936,6.32,1.85,97.23,60.02,83.18,2026-08-01,13,5,3.908,1.7739999999999998,2.4120000000000004,0.0760000000000002,False,False,0,LOW,False,0.07026520389799501,NORMAL
AST-0010,2026-08-01 15:51:38.403936,4.98,2.83,99.4,65.73,48.63,2026-08-01,15,5,4.252000000000001,1.96,0.7279999999999998,0.8699999999999999,False,True,1,MEDIUM,False,0.14489515960670346,NORMAL
AST-0010,2026-08-01 18:08:38.403936,4.7,1.99,102.14,68.24,85.49,2026-08-01,18,5,4.418000000000001,1.966,0.2819999999999991,0.024,False,False,0,LOW,False,0.1489761599961747,NORMAL
AST-0010,2026-08-01 21:17:38.403936,5.46,3.75,99.94,65.99,65.71,2026-08-01,21,5,5.172,2.1160000000000005,0.2880000000000002,1.6339999999999997,False,True,1,MEDIUM,False,0.1433020458790546,NORMAL
AST-0010,2026-08-02 12:09:38.403936,5.09,2.41,104.45,61.54,49.93,2026-08-02,12,6,5.3100000000000005,2.5660000000000003,-0.2200000000000006,-0.1560000000000001,False,False,0,LOW,False,0.12034277323819331,NORMAL
AST-0010,2026-08-02 15:44:38.403936,5.42,1.78,95.39,59.77,49.4,2026-08-02,15,6,5.130000000000001,2.5520000000000005,0.2899999999999991,-0.7720000000000005,False,True,1,MEDIUM,False,0.04238440597477622,NORMAL
AST-0010,2026-08-02 16:15:38.403936,3.73,1.95,101.91,61.23,54.75,2026-08-02,16,6,4.880000000000001,2.376,-1.1500000000000008,-0.4259999999999999,False,False,0,LOW,False,0.1551239320624363,NORMAL
AST-0010,2026-08-02 18:04:38.403936,2.74,3.24,97.76,59.22,60.36,2026-08-02,18,6,4.488,2.6260000000000003,-1.747999999999999,0.6139999999999999,False,True,1,MEDIUM,False,0.10407746102987042,NORMAL
AST-0010,2026-08-02 23:03:38.403936,6.79,2.1,99.26,53.65,49.4,2026-08-02,23,6,4.754,2.2960000000000003,2.0360000000000005,-0.1960000000000001,False,False,0,LOW,False,0.1179635141689413,NORMAL
AST-0010,2026-08-03 03:18:38.403936,6.72,2.27,99.07,67.75,68.68,2026-08-03,3,0,5.08,2.268,1.6399999999999997,0.0020000000000002,False,False,0,LOW,False,0.14193222925296023,NORMAL
AST-0010,2026-08-03 04:42:38.403936,6.34,4.26,103.97,57.25,52.48,2026-08-03,4,0,5.264,2.764,1.0759999999999996,1.4959999999999996,False,True,1,MEDIUM,False,0.06910815261688508,NORMAL
AST-0010,2026-08-03 06:16:38.403936,2.74,2.04,98.43,62.85,81.67,2026-08-03,6,0,5.066,2.782,-2.326,-0.742,False,True,1,MEDIUM,False,0.1137375118800133,NORMAL
AST-0010,2026-08-03 10:11:38.403936,7.4,3.15,101.2,63.17,58.58,2026-08-03,10,0,5.998,2.764,1.402,0.3859999999999997,False,False,0,LOW,False,0.14642121853226264,NORMAL
AST-0010,2026-08-03 10:55:38.403936,5.38,3.27,103.19,75.74,53.64,2026-08-03,10,0,5.716,2.998,-0.3360000000000003,0.2720000000000002,False,False,0,LOW,False,0.12575624712897038,NORMAL
AST-0010,2026-08-03 12:54:38.403936,4.6,0.88,104.18,59.88,66.01,2026-08-03,12,0,5.292,2.72,-0.6920000000000002,-1.84,False,True,1,MEDIUM,False,0.09352051153148888,NORMAL
AST-0010,2026-08-03 15:20:38.403936,7.16,1.4,103.89,72.38,93.21,2026-08-03,15,0,5.456,2.148,1.7039999999999995,-0.7480000000000002,False,True,1,MEDIUM,False,0.03912207299776371,NORMAL
AST-0010,2026-08-03 16:58:38.403936,3.76,2.07,106.56,60.7,95.2,2026-08-03,16,0,5.66,2.154,-1.9000000000000004,-0.084,False,False,0,LOW,False,0.017362969876231982,NORMAL
AST-0010,2026-08-03 17:15:38.403936,4.37,2.14,103.08,58.93,61.4,2026-08-03,17,0,5.054,1.952,-0.6840000000000002,0.1880000000000001,False,False,0,LOW,False,0.1523634735445104,NORMAL
AST-0010,2026-08-03 17:36:38.403936,5.85,2.76,101.26,81.83,100.0,2026-08-03,17,0,5.148,1.85,0.702,0.9099999999999996,False,True,1,MEDIUM,False,0.04055826075103924,NORMAL
AST-0010,2026-08-04 06:02:38.403936,4.5,2.36,101.8,61.09,57.28,2026-08-04,6,1,5.128,2.146,-0.6280000000000001,0.2139999999999999,False,False,0,LOW,False,0.1647039833311873,NORMAL
AST-0010,2026-08-04 09:22:38.403936,3.46,2.35,101.07,50.18,85.73,2026-08-04,9,1,4.388,2.336,-0.928,0.0140000000000002,False,False,0,LOW,False,0.11046011064786138,NORMAL
AST-0010,2026-08-04 15:09:38.403936,4.16,2.22,101.26,61.97,79.4,2026-08-04,15,1,4.468,2.366,-0.3079999999999998,-0.1459999999999999,False,False,0,LOW,False,0.1606193854459836,NORMAL
AST-0010,2026-08-04 15:34:38.403936,7.27,2.93,103.42,61.76,65.26,2026-08-04,15,1,5.048,2.524,2.2219999999999995,0.4060000000000001,False,False,0,LOW,False,0.1406415413787283,NORMAL
AST-0010,2026-08-04 19:17:38.403936,4.29,0.72,101.22,73.21,64.36,2026-08-04,19,1,4.736,2.116,-0.4459999999999997,-1.396,False,True,1,MEDIUM,False,0.10981554617916439,NORMAL
AST-0010,2026-08-04 19:37:38.403936,2.35,1.35,100.33,79.38,66.24,2026-08-04,19,1,4.306,1.914,-1.956,-0.5640000000000001,False,True,1,MEDIUM,False,0.09146389538100214,NORMAL
AST-0010,2026-08-04 20:39:38.403936,4.97,3.04,98.97,71.91,84.61,2026-08-04,20,1,4.608,2.0520000000000005,0.3620000000000001,0.9879999999999995,False,True,1,MEDIUM,False,0.12428750682486966,NORMAL
AST-0010,2026-08-05 03:37:38.403936,3.07,2.57,97.68,80.33,40.54,2026-08-05,3,2,4.39,2.122,-1.3199999999999998,0.4479999999999999,False,False,0,LOW,False,0.0330799503309509,NORMAL
AST-0010,2026-08-05 10:34:38.403936,4.91,2.45,102.4,51.61,51.64,2026-08-05,10,2,3.918,2.026,0.992,0.4239999999999999,False,False,0,LOW,False,0.13570412108983432,NORMAL
AST-0010,2026-08-05 11:01:38.403936,3.7,2.11,98.03,79.95,40.53,2026-08-05,11,2,3.8,2.304,-0.0999999999999996,-0.1939999999999999,False,False,0,LOW,False,0.05127324582860976,NORMAL
AST-0010,2026-08-05 11:19:38.403936,4.23,3.1,100.07,56.75,69.07,2026-08-05,11,2,4.176,2.654,0.0540000000000002,0.4460000000000002,False,False,0,LOW,False,0.15506404345776031,NORMAL
AST-0010,2026-08-05 12:39:38.403936,14.41,2.63,99.11,50.23,51.69,2026-08-05,12,2,6.064,2.572,8.346,0.0579999999999998,True,False,1,MEDIUM,False,0.002398307919827314,NORMAL
AST-0010,2026-08-05 15:12:38.403936,5.14,2.35,103.27,76.87,100.0,2026-08-05,15,2,6.478,2.528,-1.338,-0.1779999999999999,False,False,0,LOW,False,0.06367323138511555,NORMAL
AST-0010,2026-08-05 16:02:38.403936,5.24,2.73,106.21,58.62,55.44,2026-08-05,16,2,6.544,2.584,-1.3039999999999994,0.1459999999999999,False,False,0,LOW,False,0.07484107934795153,NORMAL
AST-0010,2026-08-05 17:00:38.403936,3.04,2.77,100.32,81.74,91.39,2026-08-05,17,2,6.412000000000001,2.716,-3.3720000000000008,0.0539999999999998,False,False,0,LOW,False,0.06305031467692024,NORMAL
AST-0010,2026-08-05 22:49:38.403936,2.23,2.72,100.77,63.97,89.54,2026-08-05,22,2,6.012,2.64,-3.782,0.08,False,False,0,LOW,False,0.12133736536170175,NORMAL
AST-0010,2026-08-06 01:27:38.403936,2.78,3.37,100.16,65.44,82.2,2026-08-06,1,3,3.686,2.788,-0.906,0.5820000000000003,False,True,1,MEDIUM,False,0.13504767700685227,NORMAL
AST-0010,2026-08-06 01:58:38.403936,5.46,3.56,101.69,72.09,63.38,2026-08-06,1,3,3.75,3.03,1.71,0.5299999999999998,False,True,1,MEDIUM,False,0.1451193863902016,NORMAL
AST-0010,2026-08-06 03:43:38.403936,5.18,3.96,103.47,70.23,46.53,2026-08-06,3,3,3.738,3.276,1.4419999999999993,0.6840000000000002,False,True,1,MEDIUM,False,0.10657936030000481,NORMAL
AST-0010,2026-08-06 15:48:38.403936,4.0,2.28,98.85,70.67,53.33,2026-08-06,15,3,3.93,3.178,0.0700000000000002,-0.8980000000000001,False,True,1,MEDIUM,False,0.13494187639937166,NORMAL
AST-0010,2026-08-07 09:41:38.403936,5.67,2.52,99.51,58.47,55.1,2026-08-07,9,4,4.618,3.138,1.0519999999999996,-0.6179999999999999,False,True,1,MEDIUM,False,0.1451095251995148,NORMAL
AST-0010,2026-08-07 11:29:38.403936,1.83,0.63,100.07,63.02,88.41,2026-08-07,11,4,4.428,2.5900000000000003,-2.598,-1.9600000000000004,False,True,1,MEDIUM,False,0.06298870722086852,NORMAL
AST-0010,2026-08-07 20:18:38.403936,2.11,2.02,101.31,65.47,56.9,2026-08-07,20,4,3.758,2.282,-1.648,-0.262,False,False,0,LOW,False,0.14417797291424944,NORMAL
AST-0010,2026-08-08 00:03:38.403936,4.87,2.95,102.48,50.91,79.83,2026-08-08,0,5,3.696,2.08,1.174,0.8700000000000001,False,True,1,MEDIUM,False,0.13360148303512398,NORMAL
AST-0010,2026-08-08 02:39:38.403936,2.37,2.59,101.08,73.27,63.13,2026-08-08,2,5,3.37,2.1420000000000003,-1.0,0.4479999999999995,False,False,0,LOW,False,0.1465764195838522,NORMAL
AST-0010,2026-08-08 02:52:38.403936,2.77,2.43,103.12,65.17,73.74,2026-08-08,2,5,2.79,2.124,-0.02,0.306,False,False,0,LOW,False,0.1530287265861205,NORMAL
AST-0010,2026-08-08 05:59:38.403936,6.57,3.32,100.57,73.54,71.14,2026-08-08,5,5,3.738,2.662,2.832,0.6579999999999999,False,True,1,MEDIUM,False,0.14135336394178305,NORMAL
AST-0010,2026-08-08 09:42:38.403936,6.1,2.7,104.07,69.44,84.82,2026-08-08,9,5,4.536,2.798,1.564,-0.0979999999999998,False,False,0,LOW,False,0.1183548004380428,NORMAL
AST-0010,2026-08-08 16:13:38.403936,5.81,2.15,98.54,60.85,72.44,2026-08-08,16,5,4.724,2.638,1.0859999999999994,-0.488,False,False,0,LOW,False,0.13255724998697438,NORMAL
AST-0010,2026-08-08 22:13:38.403936,5.12,1.53,104.03,58.95,81.39,2026-08-08,22,5,5.273999999999999,2.426,-0.153999999999999,-0.8959999999999997,False,True,1,MEDIUM,False,0.09743711782639614,NORMAL
AST-0010,2026-08-09 00:35:38.403936,5.16,2.52,102.65,70.92,58.63,2026-08-09,0,6,5.752,2.444,-0.5919999999999996,0.076,False,False,0,LOW,False,0.16238302116015124,NORMAL
AST-0010,2026-08-09 01:12:38.403936,5.39,5.9,100.09,77.03,55.11,2026-08-09,1,6,5.516,2.96,-0.1260000000000003,2.9400000000000004,False,True,1,MEDIUM,False,0.05532212886096155,NORMAL
AST-0010,2026-08-09 04:08:38.403936,5.44,4.07,97.98,73.26,78.37,2026-08-09,4,6,5.384,3.2340000000000004,0.0560000000000009,0.8359999999999999,False,True,1,MEDIUM,False,0.08260630771082944,NORMAL
AST-0010,2026-08-09 04:11:38.403936,6.38,2.43,103.65,76.35,72.74,2026-08-09,4,6,5.497999999999999,3.29,0.8820000000000006,-0.8599999999999999,False,True,1,MEDIUM,False,0.12514860082488316,NORMAL
AST-0010,2026-08-09 07:11:38.403936,6.25,2.19,98.78,77.07,67.45,2026-08-09,7,6,5.723999999999999,3.422,0.5260000000000007,-1.2319999999999998,False,True,1,MEDIUM,False,0.11938018293537411,NORMAL
AST-0010,2026-08-09 11:14:38.403936,5.81,2.29,102.02,81.72,84.28,2026-08-09,11,6,5.854000000000001,3.3760000000000003,-0.0440000000000013,-1.0860000000000003,False,True,1,MEDIUM,False,0.10033059992227772,NORMAL
